Customer_ID,Generation,Gender,Region,Diet,Spice_Preference,Menu_ITEM,Price_USD,Calories,Taste_Rating,Portion_Rating,Freshness_Rating,Value_for_Price,Likelihood_to_Recommend,Overall_Sat
CUST_0487,Millennial,Male,South,Flexitarian,Medium,Steak Bowl,11.33,710,6,6,8,7,4,8
CUST_0488,Millennial,Male,South,Flexitarian,Medium,Veggie Bowl,10.58,590,3,2,6,5,4,5
CUST_0489,Millennial,Male,South,Flexitarian,Medium,Barbacoa Tacos (3),10.89,650,3,2,3,2,8,4
CUST_0490,Millennial,Male,South,Flexitarian,Medium,Carnitas Salad,11.18,620,4,3,4,3,4,6
CUST_0491,Boomer,Male,South,Vegan,Hot,Chicken Burrito,10.22,740,8,3,6,5,7,10
CUST_0492,Boomer,Male,South,Vegan,Hot,Steak Bowl,10.98,710,8,8,6,5,5,3
CUST_0493,Boomer,Male,South,Vegan,Hot,Veggie Bowl,9.38,590,4,4,3,2,5,3
CUST_0494,Boomer,Male,South,Vegan,Hot,Barbacoa Tacos (3),10.91,650,7,7,9,8,5,6
CUST_0495,Boomer,Male,South,Vegan,Hot,Carnitas Salad,10.1,620,2,5,7,6,9,6
CUST_0496,Boomer,Male,Northeast,Vegan,Hot,Chicken Burrito,10.98,740,5,6,4,3,6,10
CUST_0497,Boomer,Male,Northeast,Vegan,Hot,Steak Bowl,11.87,710,8,8,9,8,3,8
CUST_0498,Boomer,Male,Northeast,Vegan,Hot,Veggie Bowl,10.29,590,3,6,7,6,4,7
CUST_0499,Boomer,Male,Northeast,Vegan,Hot,Barbacoa Tacos (3),11.37,650,6,3,3,2,8,5
CUST_0500,Boomer,Male,Northeast,Vegan,Hot,Carnitas Salad,12.07,620,7,3,9,8,10,6
CUST_0501,Boomer,Male,West,Vegetarian,Medium,Chicken Burrito,11.16,740,3,3,9,8,8,6
CUST_0502,Boomer,Male,West,Vegetarian,Medium,Steak Bowl,11.45,710,3,7,4,3,5,5
CUST_0503,Boomer,Male,West,Vegetarian,Medium,Veggie Bowl,10.59,590,8,4,9,8,9,8
CUST_0504,Boomer,Male,West,Vegetarian,Medium,Barbacoa Tacos (3),11.56,650,5,2,5,4,8,3
CUST_0505,Boomer,Male,West,Vegetarian,Medium,Carnitas Salad,10.18,620,6,8,5,4,8,4
CUST_0506,Gen X,Male,West,Vegan,Mild,Chicken Burrito,10.96,740,2,2,7,6,4,7
CUST_0507,Gen X,Male,West,Vegan,Mild,Steak Bowl,11.34,710,6,5,4,3,4,6
CUST_0508,Gen X,Male,West,Vegan,Mild,Veggie Bowl,9.15,590,4,5,4,3,3,8
CUST_0509,Gen X,Male,West,Vegan,Mild,Barbacoa Tacos (3),12.74,650,5,4,5,4,3,5
CUST_0510,Gen X,Male,West,Vegan,Mild,Carnitas Salad,12.03,620,8,3,7,6,3,5
CUST_0511,Gen Z,Male,South,Omnivore,Medium,Chicken Burrito,9.86,740,7,2,6,5,5,10
CUST_0512,Gen Z,Male,South,Omnivore,Medium,Steak Bowl,11.99,710,3,4,4,3,7,9
CUST_0513,Gen Z,Male,South,Omnivore,Medium,Veggie Bowl,9.98,590,7,3,6,5,5,7
CUST_0514,Gen Z,Male,South,Omnivore,Medium,Barbacoa Tacos (3),12.82,650,8,7,7,6,4,4
CUST_0515,Gen Z,Male,South,Omnivore,Medium,Carnitas Salad,12.07,620,3,5,9,8,4,5
CUST_0516,Millennial,Male,West,Vegan,Hot,Chicken Burrito,11.34,740,8,7,3,2,8,10
CUST_0517,Millennial,Male,West,Vegan,Hot,Steak Bowl,12.24,710,5,7,9,8,9,5
CUST_0518,Millennial,Male,West,Vegan,Hot,Veggie Bowl,10.91,590,5,5,6,5,7,10
CUST_0519,Millennial,Male,West,Vegan,Hot,Barbacoa Tacos (3),12.86,650,8,3,5,4,10,8
CUST_0520,Millennial,Male,West,Vegan,Hot,Carnitas Salad,11.73,620,5,6,6,5,7,6
CUST_0521,Boomer,Female,South,Flexitarian,Medium,Chicken Burrito,10.56,740,5,4,4,3,5,5
CUST_0522,Boomer,Female,South,Flexitarian,Medium,Steak Bowl,10.49,710,8,3,4,3,6,4
CUST_0523,Boomer,Female,South,Flexitarian,Medium,Veggie Bowl,10.8,590,7,8,4,3,3,3
CUST_0524,Boomer,Female,South,Flexitarian,Medium,Barbacoa Tacos (3),13.04,650,6,8,5,4,3,7
CUST_0525,Boomer,Female,South,Flexitarian,Medium,Carnitas Salad,10.72,620,4,8,6,5,7,3
CUST_0526,Gen Z,Male,South,Flexitarian,Hot,Chicken Burrito,10.77,740,6,4,9,8,7,8
CUST_0527,Gen Z,Male,South,Flexitarian,Hot,Steak Bowl,11.44,710,4,7,6,5,6,4
CUST_0528,Gen Z,Male,South,Flexitarian,Hot,Veggie Bowl,9.08,590,3,6,10,9,10,8
CUST_0529,Gen Z,Male,South,Flexitarian,Hot,Barbacoa Tacos (3),11.21,650,7,8,8,7,5,5
CUST_0530,Gen Z,Male,South,Flexitarian,Hot,Carnitas Salad,11.75,620,6,5,5,4,3,3
CUST_0531,Millennial,Male,Northeast,Vegan,Medium,Chicken Burrito,11.37,740,4,2,10,9,8,4
CUST_0532,Millennial,Male,Northeast,Vegan,Medium,Steak Bowl,10.45,710,3,6,8,7,8,5
CUST_0533,Millennial,Male,Northeast,Vegan,Medium,Veggie Bowl,10.85,590,3,5,7,6,8,9
CUST_0534,Millennial,Male,Northeast,Vegan,Medium,Barbacoa Tacos (3),12.35,650,4,8,4,3,7,8
CUST_0535,Millennial,Male,Northeast,Vegan,Medium,Carnitas Salad,10.3,620,3,6,6,5,3,9
CUST_0536,Gen Z,Male,Midwest,Omnivore,Mild,Chicken Burrito,9.8,740,7,4,10,9,4,6
CUST_0537,Gen Z,Male,Midwest,Omnivore,Mild,Steak Bowl,11.77,710,3,8,4,3,8,5
CUST_0538,Gen Z,Male,Midwest,Omnivore,Mild,Veggie Bowl,10.82,590,8,2,6,5,8,3
CUST_0539,Gen Z,Male,Midwest,Omnivore,Mild,Barbacoa Tacos (3),12.44,650,3,6,5,4,10,6
CUST_0540,Gen Z,Male,Midwest,Omnivore,Mild,Carnitas Salad,10.89,620,8,4,6,5,9,10
CUST_0541,Gen Z,Female,West,Omnivore,Mild,Chicken Burrito,9.7,740,2,4,6,5,5,4
CUST_0542,Gen Z,Female,West,Omnivore,Mild,Steak Bowl,12.31,710,5,7,7,6,9,3
CUST_0543,Gen Z,Female,West,Omnivore,Mild,Veggie Bowl,10.57,590,5,6,3,2,6,5
CUST_0544,Gen Z,Female,West,Omnivore,Mild,Barbacoa Tacos (3),12.24,650,4,5,10,9,7,8
CUST_0545,Gen Z,Female,West,Omnivore,Mild,Carnitas Salad,11.52,620,7,6,5,4,6,7
CUST_0546,Gen Z,Male,Northeast,Omnivore,Mild,Chicken Burrito,10.79,740,5,6,9,8,9,5
CUST_0547,Gen Z,Male,Northeast,Omnivore,Mild,Steak Bowl,11.68,710,3,5,8,7,5,5
CUST_0548,Gen Z,Male,Northeast,Omnivore,Mild,Veggie Bowl,10.88,590,8,8,3,2,5,5
CUST_0549,Gen Z,Male,Northeast,Omnivore,Mild,Barbacoa Tacos (3),13.11,650,7,6,4,3,4,10
CUST_0550,Gen Z,Male,Northeast,Omnivore,Mild,Carnitas Salad,11.91,620,3,6,3,2,6,8
CUST_0551,Millennial,Male,West,Vegan,Mild,Chicken Burrito,9.92,740,4,8,4,3,8,9
CUST_0552,Millennial,Male,West,Vegan,Mild,Steak Bowl,12.44,710,3,3,3,2,4,5
CUST_0553,Millennial,Male,West,Vegan,Mild,Veggie Bowl,10.57,590,4,8,5,4,10,9
CUST_0554,Millennial,Male,West,Vegan,Mild,Barbacoa Tacos (3),10.98,650,6,2,8,7,6,3
CUST_0555,Millennial,Male,West,Vegan,Mild,Carnitas Salad,10.36,620,4,4,4,3,9,5
CUST_0556,Boomer,Male,Midwest,Vegetarian,Mild,Chicken Burrito,11.41,740,6,3,4,3,6,7
CUST_0557,Boomer,Male,Midwest,Vegetarian,Mild,Steak Bowl,11.79,710,7,4,7,6,4,4
CUST_0558,Boomer,Male,Midwest,Vegetarian,Mild,Veggie Bowl,10.42,590,7,6,5,4,8,4
CUST_0559,Boomer,Male,Midwest,Vegetarian,Mild,Barbacoa Tacos (3),11.07,650,5,2,3,2,7,8
CUST_0560,Boomer,Male,Midwest,Vegetarian,Mild,Carnitas Salad,11.7,620,6,8,9,8,10,8
CUST_0561,Gen X,Male,Midwest,Omnivore,Mild,Chicken Burrito,11.09,740,3,6,3,2,5,4
CUST_0562,Gen X,Male,Midwest,Omnivore,Mild,Steak Bowl,12.24,710,7,5,3,2,10,6
CUST_0563,Gen X,Male,Midwest,Omnivore,Mild,Veggie Bowl,10.78,590,5,7,8,7,4,7
CUST_0564,Gen X,Male,Midwest,Omnivore,Mild,Barbacoa Tacos (3),12,650,7,7,10,9,6,10
CUST_0565,Gen X,Male,Midwest,Omnivore,Mild,Carnitas Salad,12.01,620,8,8,8,7,7,9
CUST_0566,Gen Z,Female,Northeast,Omnivore,Mild,Chicken Burrito,10.38,740,5,7,8,7,7,8
CUST_0567,Gen Z,Female,Northeast,Omnivore,Mild,Steak Bowl,12.15,710,7,6,5,4,9,9
CUST_0568,Gen Z,Female,Northeast,Omnivore,Mild,Veggie Bowl,9.64,590,5,7,5,4,8,4
CUST_0569,Gen Z,Female,Northeast,Omnivore,Mild,Barbacoa Tacos (3),11.36,650,2,8,9,8,4,9
CUST_0570,Gen Z,Female,Northeast,Omnivore,Mild,Carnitas Salad,10.61,620,2,6,7,6,7,7
CUST_0571,Gen Z,Male,Northeast,Omnivore,Mild,Chicken Burrito,10.56,740,2,3,7,6,4,8
CUST_0572,Gen Z,Male,Northeast,Omnivore,Mild,Steak Bowl,10.93,710,3,3,10,9,4,6
CUST_0573,Gen Z,Male,Northeast,Omnivore,Mild,Veggie Bowl,9.79,590,4,7,5,4,3,4
CUST_0574,Gen Z,Male,Northeast,Omnivore,Mild,Barbacoa Tacos (3),11.4,650,7,2,5,4,9,8
CUST_0575,Gen Z,Male,Northeast,Omnivore,Mild,Carnitas Salad,10.43,620,6,3,10,9,8,5
CUST_0576,Boomer,Female,Northeast,Omnivore,Mild,Chicken Burrito,10.11,740,6,8,5,4,9,3
CUST_0577,Boomer,Female,Northeast,Omnivore,Mild,Steak Bowl,11.1,710,5,3,10,9,3,6
CUST_0578,Boomer,Female,Northeast,Omnivore,Mild,Veggie Bowl,10.39,590,5,7,3,2,6,6
CUST_0579,Boomer,Female,Northeast,Omnivore,Mild,Barbacoa Tacos (3),11.33,650,8,2,9,8,5,5
CUST_0580,Boomer,Female,Northeast,Omnivore,Mild,Carnitas Salad,11.55,620,2,2,5,4,4,10
CUST_0581,Boomer,Male,West,Omnivore,Mild,Chicken Burrito,9.93,740,8,4,6,5,7,9
CUST_0582,Boomer,Male,West,Omnivore,Mild,Steak Bowl,11.95,710,5,6,7,6,4,4
CUST_0583,Boomer,Male,West,Omnivore,Mild,Veggie Bowl,9.81,590,7,6,4,3,7,5
CUST_0584,Boomer,Male,West,Omnivore,Mild,Barbacoa Tacos (3),11.5,650,5,3,6,5,9,4
CUST_0585,Boomer,Male,West,Omnivore,Mild,Carnitas Salad,11.97,620,7,4,6,5,8,6
CUST_0586,Boomer,Male,Northeast,Vegetarian,Hot,Chicken Burrito,11.48,740,8,8,9,8,10,9
CUST_0587,Boomer,Male,Northeast,Vegetarian,Hot,Steak Bowl,12.53,710,7,8,7,6,9,5
CUST_0588,Boomer,Male,Northeast,Vegetarian,Hot,Veggie Bowl,10.67,590,3,4,7,6,10,8
CUST_0589,Boomer,Male,Northeast,Vegetarian,Hot,Barbacoa Tacos (3),11.63,650,2,7,8,7,3,7
CUST_0590,Boomer,Male,Northeast,Vegetarian,Hot,Carnitas Salad,10.42,620,7,5,5,4,5,3
CUST_0591,Gen Z,Male,South,Vegan,Mild,Chicken Burrito,10.22,740,7,2,4,3,3,10
CUST_0592,Gen Z,Male,South,Vegan,Mild,Steak Bowl,11.44,710,3,6,5,4,7,8
CUST_0593,Gen Z,Male,South,Vegan,Mild,Veggie Bowl,10.76,590,2,2,9,8,6,7
CUST_0594,Gen Z,Male,South,Vegan,Mild,Barbacoa Tacos (3),12.01,650,3,6,4,3,9,9
CUST_0595,Gen Z,Male,South,Vegan,Mild,Carnitas Salad,11.26,620,7,6,4,3,9,7
CUST_0596,Gen Z,Female,South,Flexitarian,Hot,Chicken Burrito,10.02,740,3,5,5,4,6,9
CUST_0597,Gen Z,Female,South,Flexitarian,Hot,Steak Bowl,11.76,710,3,4,9,8,3,3
CUST_0598,Gen Z,Female,South,Flexitarian,Hot,Veggie Bowl,10.83,590,4,6,3,2,5,8
CUST_0599,Gen Z,Female,South,Flexitarian,Hot,Barbacoa Tacos (3),11.36,650,5,4,3,2,10,6
CUST_0600,Gen Z,Female,South,Flexitarian,Hot,Carnitas Salad,11.8,620,3,4,8,7,9,7
CUST_0601,Boomer,Male,West,Flexitarian,Medium,Chicken Burrito,10.15,740,8,3,3,2,4,3
CUST_0602,Boomer,Male,West,Flexitarian,Medium,Steak Bowl,11.8,710,2,3,5,4,6,10
CUST_0603,Boomer,Male,West,Flexitarian,Medium,Veggie Bowl,10.71,590,6,4,9,8,9,8
CUST_0604,Boomer,Male,West,Flexitarian,Medium,Barbacoa Tacos (3),11.66,650,3,3,9,8,3,6
CUST_0605,Boomer,Male,West,Flexitarian,Medium,Carnitas Salad,10.09,620,5,7,6,5,6,5
CUST_0606,Gen X,Female,Northeast,Vegan,Medium,Chicken Burrito,10.27,740,7,5,10,9,4,4
CUST_0607,Gen X,Female,Northeast,Vegan,Medium,Steak Bowl,12.21,710,8,8,3,2,10,5
CUST_0608,Gen X,Female,Northeast,Vegan,Medium,Veggie Bowl,9.68,590,5,5,9,8,9,4
CUST_0609,Gen X,Female,Northeast,Vegan,Medium,Barbacoa Tacos (3),12.15,650,4,6,7,6,8,8
CUST_0610,Gen X,Female,Northeast,Vegan,Medium,Carnitas Salad,10.4,620,7,8,6,5,10,10
CUST_0611,Millennial,Male,Midwest,Flexitarian,Mild,Chicken Burrito,11.19,740,4,7,8,7,7,9
CUST_0612,Millennial,Male,Midwest,Flexitarian,Mild,Steak Bowl,10.79,710,3,6,10,9,10,6
CUST_0613,Millennial,Male,Midwest,Flexitarian,Mild,Veggie Bowl,9.58,590,2,4,7,6,9,8
CUST_0614,Millennial,Male,Midwest,Flexitarian,Mild,Barbacoa Tacos (3),12.41,650,4,5,7,6,10,9
CUST_0615,Millennial,Male,Midwest,Flexitarian,Mild,Carnitas Salad,11.55,620,4,3,7,6,3,4
CUST_0616,Boomer,Male,Midwest,Vegetarian,Hot,Chicken Burrito,9.49,740,4,2,8,7,4,8
CUST_0617,Boomer,Male,Midwest,Vegetarian,Hot,Steak Bowl,11.66,710,5,8,4,3,6,10
CUST_0618,Boomer,Male,Midwest,Vegetarian,Hot,Veggie Bowl,9.7,590,4,7,4,3,10,6
CUST_0619,Boomer,Male,Midwest,Vegetarian,Hot,Barbacoa Tacos (3),12.79,650,6,4,5,4,7,7
CUST_0620,Boomer,Male,Midwest,Vegetarian,Hot,Carnitas Salad,9.94,620,8,4,6,5,10,8
CUST_0621,Millennial,Male,Northeast,Vegan,Hot,Chicken Burrito,10.47,740,2,5,4,3,10,9
CUST_0622,Millennial,Male,Northeast,Vegan,Hot,Steak Bowl,10.58,710,7,8,4,3,8,4
CUST_0623,Millennial,Male,Northeast,Vegan,Hot,Veggie Bowl,10.51,590,4,2,9,8,6,3
CUST_0624,Millennial,Male,Northeast,Vegan,Hot,Barbacoa Tacos (3),11.58,650,5,5,7,6,10,4
CUST_0625,Millennial,Male,Northeast,Vegan,Hot,Carnitas Salad,12,620,5,2,8,7,8,5
CUST_0626,Boomer,Male,West,Vegetarian,Hot,Chicken Burrito,9.99,740,5,7,3,2,8,10
CUST_0627,Boomer,Male,West,Vegetarian,Hot,Steak Bowl,10.45,710,8,4,3,2,9,6
CUST_0628,Boomer,Male,West,Vegetarian,Hot,Veggie Bowl,9.92,590,4,5,10,9,8,8
CUST_0629,Boomer,Male,West,Vegetarian,Hot,Barbacoa Tacos (3),12.04,650,7,6,6,5,5,4
CUST_0630,Boomer,Male,West,Vegetarian,Hot,Carnitas Salad,11.81,620,3,3,5,4,4,3
CUST_0631,Millennial,Male,Midwest,Vegetarian,Medium,Chicken Burrito,10.39,740,4,5,5,4,3,6
CUST_0632,Millennial,Male,Midwest,Vegetarian,Medium,Steak Bowl,12.56,710,4,7,4,3,10,9
CUST_0633,Millennial,Male,Midwest,Vegetarian,Medium,Veggie Bowl,10.09,590,8,6,3,2,8,3
CUST_0634,Millennial,Male,Midwest,Vegetarian,Medium,Barbacoa Tacos (3),12.73,650,5,2,9,8,7,9
CUST_0635,Millennial,Male,Midwest,Vegetarian,Medium,Carnitas Salad,11.31,620,2,3,5,4,8,3
CUST_0636,Millennial,Female,Northeast,Vegetarian,Medium,Chicken Burrito,10.02,740,7,7,9,8,6,4
CUST_0637,Millennial,Female,Northeast,Vegetarian,Medium,Steak Bowl,11.49,710,6,7,6,5,8,10
CUST_0638,Millennial,Female,Northeast,Vegetarian,Medium,Veggie Bowl,9.35,590,5,3,7,6,9,9
CUST_0639,Millennial,Female,Northeast,Vegetarian,Medium,Barbacoa Tacos (3),11.82,650,6,7,5,4,3,9
CUST_0640,Millennial,Female,Northeast,Vegetarian,Medium,Carnitas Salad,12.06,620,7,5,4,3,7,9
CUST_0641,Gen X,Female,South,Vegan,Medium,Chicken Burrito,10.13,740,7,4,6,5,4,5
CUST_0642,Gen X,Female,South,Vegan,Medium,Steak Bowl,11.23,710,6,4,3,2,6,6
CUST_0643,Gen X,Female,South,Vegan,Medium,Veggie Bowl,9.19,590,2,6,5,4,6,3
CUST_0644,Gen X,Female,South,Vegan,Medium,Barbacoa Tacos (3),11.89,650,5,6,6,5,8,3
CUST_0645,Gen X,Female,South,Vegan,Medium,Carnitas Salad,10.14,620,8,5,8,7,7,4
CUST_0646,Millennial,Male,South,Omnivore,Hot,Chicken Burrito,9.5,740,6,8,7,6,8,8
CUST_0647,Millennial,Male,South,Omnivore,Hot,Steak Bowl,11.88,710,6,7,8,7,8,8
CUST_0648,Millennial,Male,South,Omnivore,Hot,Veggie Bowl,9.95,590,5,4,5,4,9,8
CUST_0649,Millennial,Male,South,Omnivore,Hot,Barbacoa Tacos (3),11.87,650,8,5,7,6,9,4
CUST_0650,Millennial,Male,South,Omnivore,Hot,Carnitas Salad,9.94,620,8,8,7,6,8,5
CUST_0651,Boomer,Male,Northeast,Vegan,Hot,Chicken Burrito,10.68,740,6,4,5,4,10,8
CUST_0652,Boomer,Male,Northeast,Vegan,Hot,Steak Bowl,11.78,710,2,6,8,7,7,9
CUST_0653,Boomer,Male,Northeast,Vegan,Hot,Veggie Bowl,10.05,590,6,8,4,3,9,9
CUST_0654,Boomer,Male,Northeast,Vegan,Hot,Barbacoa Tacos (3),10.85,650,2,2,8,7,6,9
CUST_0655,Boomer,Male,Northeast,Vegan,Hot,Carnitas Salad,10.14,620,6,2,5,4,10,3
CUST_0656,Millennial,Male,Northeast,Omnivore,Hot,Chicken Burrito,11.02,740,2,8,6,5,6,4
CUST_0657,Millennial,Male,Northeast,Omnivore,Hot,Steak Bowl,12.11,710,8,6,10,9,3,8
CUST_0658,Millennial,Male,Northeast,Omnivore,Hot,Veggie Bowl,10.28,590,4,3,3,2,3,8
CUST_0659,Millennial,Male,Northeast,Omnivore,Hot,Barbacoa Tacos (3),12.76,650,3,5,5,4,5,10
CUST_0660,Millennial,Male,Northeast,Omnivore,Hot,Carnitas Salad,11.49,620,4,6,3,2,6,7
CUST_0661,Gen X,Female,South,Vegetarian,Hot,Chicken Burrito,10.87,740,6,8,4,3,8,5
CUST_0662,Gen X,Female,South,Vegetarian,Hot,Steak Bowl,12.07,710,4,4,4,3,4,9
CUST_0663,Gen X,Female,South,Vegetarian,Hot,Veggie Bowl,10.71,590,8,2,5,4,5,5
CUST_0664,Gen X,Female,South,Vegetarian,Hot,Barbacoa Tacos (3),13.08,650,7,6,4,3,10,9
CUST_0665,Gen X,Female,South,Vegetarian,Hot,Carnitas Salad,10.39,620,6,2,8,7,9,4
CUST_0666,Boomer,Female,West,Vegan,Medium,Chicken Burrito,11.41,740,4,5,7,6,6,5
CUST_0667,Boomer,Female,West,Vegan,Medium,Steak Bowl,11.02,710,3,3,3,2,8,6
CUST_0668,Boomer,Female,West,Vegan,Medium,Veggie Bowl,10.73,590,3,2,5,4,9,6
CUST_0669,Boomer,Female,West,Vegan,Medium,Barbacoa Tacos (3),12.19,650,5,4,6,5,4,4
CUST_0670,Boomer,Female,West,Vegan,Medium,Carnitas Salad,11.07,620,8,4,10,9,10,6
CUST_0671,Boomer,Female,Midwest,Vegetarian,Hot,Chicken Burrito,10.82,740,7,5,9,8,7,7
CUST_0672,Boomer,Female,Midwest,Vegetarian,Hot,Steak Bowl,12.02,710,5,6,6,5,6,10
CUST_0673,Boomer,Female,Midwest,Vegetarian,Hot,Veggie Bowl,9.87,590,7,6,10,9,10,9
CUST_0674,Boomer,Female,Midwest,Vegetarian,Hot,Barbacoa Tacos (3),13.17,650,8,4,7,6,7,7
CUST_0675,Boomer,Female,Midwest,Vegetarian,Hot,Carnitas Salad,10.97,620,4,5,3,2,5,7
CUST_0676,Millennial,Male,Midwest,Flexitarian,Hot,Chicken Burrito,11.48,740,5,8,4,3,6,6
CUST_0677,Millennial,Male,Midwest,Flexitarian,Hot,Steak Bowl,11.04,710,4,2,4,3,10,9
CUST_0678,Millennial,Male,Midwest,Flexitarian,Hot,Veggie Bowl,9.25,590,8,6,6,5,3,7
CUST_0679,Millennial,Male,Midwest,Flexitarian,Hot,Barbacoa Tacos (3),11.32,650,6,8,10,9,7,3
CUST_0680,Millennial,Male,Midwest,Flexitarian,Hot,Carnitas Salad,10.89,620,5,4,5,4,4,7
CUST_0681,Millennial,Male,Northeast,Omnivore,Medium,Chicken Burrito,9.72,740,2,5,10,9,10,7
CUST_0682,Millennial,Male,Northeast,Omnivore,Medium,Steak Bowl,11.81,710,7,6,3,2,10,6
CUST_0683,Millennial,Male,Northeast,Omnivore,Medium,Veggie Bowl,9.22,590,6,6,7,6,6,6
CUST_0684,Millennial,Male,Northeast,Omnivore,Medium,Barbacoa Tacos (3),11.78,650,2,8,9,8,8,8
CUST_0685,Millennial,Male,Northeast,Omnivore,Medium,Carnitas Salad,10.81,620,4,8,3,2,8,8
CUST_0686,Millennial,Male,West,Vegetarian,Medium,Chicken Burrito,10.28,740,6,7,4,3,9,3
CUST_0687,Millennial,Male,West,Vegetarian,Medium,Steak Bowl,11.94,710,7,3,7,6,5,4
CUST_0688,Millennial,Male,West,Vegetarian,Medium,Veggie Bowl,10.6,590,2,4,5,4,3,3
CUST_0689,Millennial,Male,West,Vegetarian,Medium,Barbacoa Tacos (3),11.56,650,5,3,10,9,6,7
CUST_0690,Millennial,Male,West,Vegetarian,Medium,Carnitas Salad,10.36,620,8,7,9,8,7,7
CUST_0691,Boomer,Male,Midwest,Flexitarian,Hot,Chicken Burrito,9.62,740,5,2,8,7,5,4
CUST_0692,Boomer,Male,Midwest,Flexitarian,Hot,Steak Bowl,12.03,710,4,5,5,4,4,9
CUST_0693,Boomer,Male,Midwest,Flexitarian,Hot,Veggie Bowl,9.76,590,3,3,7,6,3,3
CUST_0694,Boomer,Male,Midwest,Flexitarian,Hot,Barbacoa Tacos (3),12.79,650,8,7,8,7,3,4
CUST_0695,Boomer,Male,Midwest,Flexitarian,Hot,Carnitas Salad,12.06,620,7,6,7,6,10,4
CUST_0696,Gen X,Female,Northeast,Omnivore,Hot,Chicken Burrito,11.37,740,2,4,5,4,8,9
CUST_0697,Gen X,Female,Northeast,Omnivore,Hot,Steak Bowl,11.71,710,2,8,9,8,5,4
CUST_0698,Gen X,Female,Northeast,Omnivore,Hot,Veggie Bowl,9.21,590,4,4,6,5,6,9
CUST_0699,Gen X,Female,Northeast,Omnivore,Hot,Barbacoa Tacos (3),10.88,650,6,7,8,7,8,9
CUST_0700,Gen X,Female,Northeast,Omnivore,Hot,Carnitas Salad,11.04,620,6,4,4,3,3,6
CUST_0701,Millennial,Female,Midwest,Omnivore,Medium,Chicken Burrito,11.53,740,7,6,8,7,4,4
CUST_0702,Millennial,Female,Midwest,Omnivore,Medium,Steak Bowl,12.31,710,7,8,6,5,4,5
CUST_0703,Millennial,Female,Midwest,Omnivore,Medium,Veggie Bowl,9,590,8,4,10,9,7,3
CUST_0704,Millennial,Female,Midwest,Omnivore,Medium,Barbacoa Tacos (3),11.15,650,4,3,7,6,3,10
CUST_0705,Millennial,Female,Midwest,Omnivore,Medium,Carnitas Salad,10.34,620,2,2,7,6,6,7
CUST_0706,Millennial,Male,West,Omnivore,Medium,Chicken Burrito,10.44,740,5,6,6,5,4,8
CUST_0707,Millennial,Male,West,Omnivore,Medium,Steak Bowl,11.85,710,2,8,7,6,9,3
CUST_0708,Millennial,Male,West,Omnivore,Medium,Veggie Bowl,9.73,590,8,4,8,7,5,10
CUST_0709,Millennial,Male,West,Omnivore,Medium,Barbacoa Tacos (3),10.85,650,2,2,4,3,10,10
CUST_0710,Millennial,Male,West,Omnivore,Medium,Carnitas Salad,11.26,620,8,8,4,3,10,8
CUST_0711,Boomer,Male,South,Vegan,Medium,Chicken Burrito,11.03,740,7,7,10,9,7,5
CUST_0712,Boomer,Male,South,Vegan,Medium,Steak Bowl,11.1,710,7,8,5,4,8,5
CUST_0713,Boomer,Male,South,Vegan,Medium,Veggie Bowl,9.5,590,7,2,7,6,7,5
CUST_0714,Boomer,Male,South,Vegan,Medium,Barbacoa Tacos (3),12.81,650,6,7,10,9,9,8
CUST_0715,Boomer,Male,South,Vegan,Medium,Carnitas Salad,11.24,620,3,5,3,2,5,10
CUST_0716,Boomer,Female,West,Vegetarian,Medium,Chicken Burrito,9.59,740,2,5,4,3,10,7
CUST_0717,Boomer,Female,West,Vegetarian,Medium,Steak Bowl,10.46,710,8,7,3,2,10,7
CUST_0718,Boomer,Female,West,Vegetarian,Medium,Veggie Bowl,9.92,590,8,3,10,9,9,6
CUST_0719,Boomer,Female,West,Vegetarian,Medium,Barbacoa Tacos (3),11.09,650,4,5,4,3,4,3
CUST_0720,Boomer,Female,West,Vegetarian,Medium,Carnitas Salad,11.43,620,6,3,8,7,7,9
CUST_0721,Gen X,Male,West,Omnivore,Mild,Chicken Burrito,9.9,740,6,6,7,6,10,4
CUST_0722,Gen X,Male,West,Omnivore,Mild,Steak Bowl,11.36,710,3,8,4,3,4,9
CUST_0723,Gen X,Male,West,Omnivore,Mild,Veggie Bowl,10.38,590,3,6,3,2,10,10
CUST_0724,Gen X,Male,West,Omnivore,Mild,Barbacoa Tacos (3),13.07,650,2,4,6,5,8,6
CUST_0725,Gen X,Male,West,Omnivore,Mild,Carnitas Salad,10.53,620,2,6,6,5,7,4
CUST_0726,Boomer,Male,West,Omnivore,Hot,Chicken Burrito,11.1,740,8,3,9,8,6,9
CUST_0727,Boomer,Male,West,Omnivore,Hot,Steak Bowl,11.57,710,6,3,6,5,8,5
CUST_0728,Boomer,Male,West,Omnivore,Hot,Veggie Bowl,10.22,590,7,6,5,4,10,8
CUST_0729,Boomer,Male,West,Omnivore,Hot,Barbacoa Tacos (3),12.81,650,3,6,8,7,3,5
CUST_0730,Boomer,Male,West,Omnivore,Hot,Carnitas Salad,11.02,620,8,5,3,2,9,10
CUST_0731,Gen Z,Male,West,Vegetarian,Medium,Chicken Burrito,10.94,740,7,6,9,8,7,6
CUST_0732,Gen Z,Male,West,Vegetarian,Medium,Steak Bowl,12.23,710,2,6,9,8,3,7
