Product_ID,Sale_Date,Sales_Rep,Region,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel
1090,2/8/23,Charlie,North,44,Clothing,3542.18,3578.49,Returning,0.03,Cash,Online
1034,10/29/23,David,North,34,Food,978.15,1040.21,New,0.03,Credit Card,Retail
1007,1/29/23,Charlie,West,13,Furniture,3765.46,3860.56,Returning,0.055,Cash,Retail
1068,11/14/23,Charlie,West,42,Clothing,1218.18,1566.36,Returning,0.0075,Credit Card,Retail
1058,9/2/23,David,South,9,Furniture,760.55,1086.89,Returning,0.0375,Cash,Retail
1075,8/24/23,Charlie,West,42,Clothing,967.77,1414.88,New,0.0425,Bank Transfer,Online
1029,7/4/23,Charlie,North,31,Furniture,951.21,1320.32,New,0.0375,Cash,Online
1036,9/29/23,Bob,North,7,Clothing,2588.67,2847.76,New,0.055,Cash,Retail
1089,8/24/23,Eve,North,4,Furniture,4231.75,4727.75,Returning,0.03,Credit Card,Retail
1021,8/27/23,Eve,North,19,Clothing,444.05,584.44,Returning,0.07,Cash,Retail
1036,9/23/23,Bob,North,42,Furniture,3549.43,3967.69,New,0.035,Bank Transfer,Online
1010,12/25/23,David,South,30,Food,3289.01,3508.14,New,0.0425,Bank Transfer,Retail
1073,12/6/23,Alice,North,31,Food,4368.97,4696.85,Returning,0.0625,Bank Transfer,Retail
1024,3/6/23,Alice,South,35,Electronics,1258.53,1624.89,New,0.02,Credit Card,Online
1064,6/26/23,Alice,North,21,Clothing,2278.04,2598.58,Returning,0.005,Credit Card,Retail
1099,1/3/23,Bob,East,31,Furniture,4632.85,4711.7,New,0.0525,Cash,Retail
1049,5/22/23,Bob,East,19,Clothing,3316.97,3544.02,Returning,0.035,Cash,Online
1099,6/7/23,Charlie,East,31,Food,1974.4,2259.5,New,0.0675,Cash,Retail
1036,11/20/23,Alice,East,32,Clothing,700.49,1126.52,New,0.0725,Credit Card,Retail
1082,5/26/23,David,South,2,Furniture,1349.3,1576.69,Returning,0.03,Credit Card,Online
1096,10/20/23,David,South,10,Clothing,2927.02,3387.21,Returning,0.03,Cash,Retail
1024,6/2/23,Alice,West,2,Furniture,3604.93,3830.71,Returning,0.03,Credit Card,Online
1023,7/12/23,Alice,North,2,Food,665.89,944.79,New,0.025,Credit Card,Retail
1062,3/14/23,Alice,East,24,Food,3018.01,3418.19,Returning,0.0575,Bank Transfer,Retail
1096,11/1/23,Bob,South,17,Food,2774.24,3069.94,Returning,0.0575,Bank Transfer,Retail
1037,12/10/23,Bob,North,32,Electronics,2594.08,3074.59,New,0.035,Cash,Retail
1012,5/20/23,Bob,North,16,Food,3466.11,3799.67,Returning,0.0025,Cash,Retail
1055,7/6/23,Eve,South,16,Clothing,4195.38,4461.51,Returning,0.0225,Bank Transfer,Online
1013,10/20/23,David,East,46,Electronics,1648.8,1670.36,Returning,0.0225,Credit Card,Retail
1023,3/2/23,David,West,39,Food,4450.61,4663.34,New,0.06,Cash,Retail
1089,7/17/23,Charlie,North,31,Clothing,845.14,1001.77,New,0.0075,Cash,Online
1099,10/22/23,Bob,West,43,Clothing,906.47,1283.04,New,0.06,Cash,Online
1030,11/15/23,Eve,East,24,Clothing,1370.52,1482.58,Returning,0.05,Credit Card,Retail
1017,10/29/23,Eve,East,1,Furniture,641.68,752.24,New,0.055,Bank Transfer,Online
1062,12/10/23,David,West,11,Electronics,1190.08,1292.94,Returning,0.0325,Cash,Retail
1084,1/11/23,Bob,East,21,Clothing,576.74,648.29,Returning,0.05,Bank Transfer,Online
1089,3/3/23,Charlie,North,4,Furniture,4117.67,4280.06,Returning,0.045,Bank Transfer,Online
1086,11/29/23,Bob,West,7,Food,737.9,1182,New,0.0575,Credit Card,Retail
1013,8/14/23,Alice,East,26,Clothing,3749.12,4138.83,New,0.0325,Credit Card,Online
1059,6/2/23,Bob,West,47,Furniture,287.17,657.44,Returning,0.035,Credit Card,Retail
1019,7/18/23,Alice,North,12,Clothing,4745.18,5145.88,Returning,0.0475,Credit Card,Online
1049,2/21/23,Alice,East,31,Electronics,3570.24,3712.25,New,0.0075,Credit Card,Online
1100,9/17/23,Charlie,North,17,Electronics,83.64,528.49,New,0.0325,Credit Card,Online
1012,2/28/23,David,East,33,Food,3831.09,3908.37,New,0.0725,Cash,Retail
1061,3/13/23,Bob,South,11,Clothing,2594.71,2769.52,Returning,0.0025,Bank Transfer,Retail
1019,5/28/23,Alice,East,28,Furniture,3907.86,4205.37,New,0.0225,Credit Card,Online
1076,12/15/23,Bob,West,32,Food,2636.36,2696.78,New,0.0225,Cash,Retail
1009,3/4/23,David,East,1,Clothing,3223.07,3590.83,New,0.0475,Bank Transfer,Retail
1071,11/6/23,David,North,47,Food,3942.34,4142.09,Returning,0.0075,Credit Card,Retail
1028,8/31/23,Eve,North,28,Furniture,2055.28,2449.64,New,0.0475,Credit Card,Online
1078,1/1/24,David,East,42,Food,63.41,314.93,Returning,0.0075,Cash,Retail
1095,11/26/23,Charlie,West,7,Food,4257.24,4355.87,Returning,0.0075,Bank Transfer,Online
1052,4/17/23,Alice,South,2,Food,1935.41,2305.44,Returning,0.055,Credit Card,Online
1083,8/14/23,Eve,West,42,Clothing,2505.41,2638.96,New,0.025,Bank Transfer,Online
1016,11/9/23,Charlie,South,24,Furniture,88.44,338.94,New,0.0725,Cash,Online
1069,8/6/23,Bob,North,4,Electronics,2485.86,2532.87,New,0.0025,Credit Card,Online
1099,8/29/23,Alice,West,44,Clothing,4933.11,5245.86,Returning,0.0325,Bank Transfer,Retail
1012,9/16/23,David,South,19,Electronics,1427.42,1763.69,New,0.0075,Cash,Retail
1025,9/19/23,Alice,East,26,Electronics,2007.32,2202.87,Returning,0.0275,Cash,Online
1052,1/5/23,Bob,North,11,Clothing,3451.59,3929.26,New,0.075,Credit Card,Retail
1085,9/18/23,Eve,East,40,Clothing,4083.23,4521.57,New,0.0675,Bank Transfer,Retail
1100,2/23/23,Eve,North,43,Furniture,2116.09,2472.98,New,0.0025,Credit Card,Retail
1053,2/16/23,Eve,West,11,Furniture,1582.86,1942.55,New,0.0425,Credit Card,Retail
1023,8/3/23,David,West,45,Food,4692.24,4825.92,Returning,0.0475,Bank Transfer,Retail
1016,6/26/23,Charlie,North,3,Electronics,3401.87,3733.71,Returning,0.015,Bank Transfer,Retail
1057,1/9/23,Charlie,North,12,Furniture,639.16,746.28,Returning,0.01,Bank Transfer,Retail
1039,4/9/23,Alice,North,3,Food,391.19,471.75,Returning,0.0675,Cash,Online
1053,1/20/23,David,West,42,Furniture,2443.57,2943.31,New,0.0725,Cash,Online
1042,8/29/23,Eve,South,27,Clothing,1139.45,1454.41,Returning,0.075,Bank Transfer,Online
1058,3/2/23,Eve,East,49,Furniture,1307.22,1528.4,Returning,0.06,Cash,Retail
1039,6/27/23,Bob,East,2,Electronics,4394.58,4545.78,Returning,0.05,Credit Card,Retail
1014,12/4/23,Bob,West,49,Furniture,493.35,799.27,New,0.025,Bank Transfer,Online
1095,3/3/23,Eve,East,16,Electronics,3591.05,3625.35,Returning,0.0125,Credit Card,Retail
1005,5/25/23,Eve,North,2,Clothing,1392.15,1448.54,Returning,0.005,Bank Transfer,Retail
1035,8/4/23,David,South,30,Electronics,3813.62,3839.72,New,0.0525,Credit Card,Online
1087,1/3/23,Charlie,East,20,Furniture,3625.94,3880.53,New,0.06,Bank Transfer,Online
1093,6/9/23,Bob,South,38,Food,86.59,390.89,Returning,0.0625,Credit Card,Online
1075,8/15/23,Charlie,North,28,Clothing,2570.22,2610.84,Returning,0.0675,Bank Transfer,Retail
1018,9/26/23,David,East,25,Furniture,739.63,1103.03,New,0.065,Bank Transfer,Retail
1076,4/30/23,Eve,West,32,Clothing,4337.82,4460.71,Returning,0.075,Cash,Retail
1009,3/30/23,Charlie,South,10,Clothing,4364.35,4710.1,New,0.0175,Credit Card,Online
1074,11/25/23,Eve,North,42,Furniture,2120.81,2611.94,Returning,0.0575,Cash,Online
1058,3/9/23,Eve,South,40,Furniture,2249.76,2598.4,Returning,0.045,Credit Card,Retail
1017,12/23/23,Alice,East,33,Food,1551.25,1994.01,Returning,0.02,Cash,Online
1007,4/8/23,Charlie,East,13,Clothing,3597.2,4071.82,Returning,0.0725,Bank Transfer,Online
1046,9/24/23,Charlie,West,41,Clothing,1825.37,2073.88,Returning,0.0675,Cash,Retail
1013,4/15/23,Eve,North,42,Furniture,1375.57,1729.71,New,0.01,Cash,Online
1040,11/19/23,David,North,47,Electronics,2189.54,2617,New,0.0025,Bank Transfer,Online
1042,5/3/23,Alice,West,37,Furniture,502.86,687.6,Returning,0.0525,Cash,Online
1009,1/29/23,Eve,West,16,Clothing,3745.69,3883.77,Returning,0.045,Bank Transfer,Retail
1050,5/17/23,Bob,North,45,Furniture,112.35,586.18,Returning,0.07,Credit Card,Retail
1027,7/14/23,Bob,South,22,Food,3240.2,3606.09,New,0.0175,Cash,Online
1066,8/14/23,Alice,South,20,Electronics,955.18,1072.82,New,0.0075,Bank Transfer,Retail
1005,11/28/23,David,West,43,Furniture,1200.4,1430.45,New,0.02,Bank Transfer,Retail
1029,6/19/23,Eve,South,27,Food,3196.38,3596.64,New,0.0025,Cash,Retail
1037,1/9/23,Charlie,North,41,Clothing,4965.07,5243.13,New,0.0025,Credit Card,Online
1038,2/9/23,Alice,East,16,Furniture,3899.7,4228.18,New,0.0675,Cash,Retail
1083,1/25/23,David,East,34,Clothing,1167.91,1547.26,New,0.0275,Bank Transfer,Online
1008,9/18/23,Charlie,South,32,Food,921.32,1236.1,New,0.03,Credit Card,Online
1065,8/14/23,Bob,West,26,Clothing,4337.85,4612.49,Returning,0.0025,Cash,Retail
1086,5/4/23,Bob,West,25,Food,2248.71,2626.02,New,0.02,Bank Transfer,Online
1017,2/7/23,Charlie,West,2,Food,728.41,1094.92,New,0.06,Cash,Retail
1071,11/24/23,Alice,West,12,Food,4317.95,4636.59,New,0.045,Credit Card,Retail
1089,9/8/23,Bob,West,40,Furniture,4089.66,4275.96,New,0.0575,Credit Card,Online
1045,6/25/23,Eve,South,9,Clothing,4920.34,5129.19,Returning,0.0325,Credit Card,Online
1004,3/31/23,Charlie,East,12,Clothing,4553.23,5038.74,New,0.0225,Credit Card,Retail
1036,2/6/23,Charlie,East,26,Electronics,4266.36,4331.43,Returning,0.035,Credit Card,Retail
1070,11/12/23,Bob,South,9,Electronics,310.24,451.81,Returning,0.025,Cash,Retail
1031,6/25/23,Alice,West,10,Electronics,566.86,818.14,Returning,0.0625,Credit Card,Retail
1019,10/11/23,Eve,South,32,Electronics,2866.47,3286.47,New,0.0225,Credit Card,Online
1061,3/22/23,Alice,East,34,Clothing,2680.82,2771.02,New,0.05,Bank Transfer,Online
1054,4/24/23,David,North,48,Food,2316.92,2462.63,New,0.01,Credit Card,Online
1039,2/9/23,David,South,20,Food,2014.11,2056.35,Returning,0.0525,Bank Transfer,Retail
1091,10/28/23,Bob,West,39,Furniture,2184.49,2540.42,Returning,0.0675,Bank Transfer,Online
1074,8/12/23,Bob,East,2,Food,2868.02,2994.74,Returning,0.045,Bank Transfer,Online
1090,11/14/23,Bob,East,1,Clothing,60.28,260.73,Returning,0.0425,Cash,Online
1019,12/15/23,David,East,36,Clothing,1340.51,1567.92,New,0.0725,Cash,Online
1039,4/25/23,Alice,East,24,Clothing,2615.48,3062.22,New,0.0475,Bank Transfer,Retail
1067,7/5/23,Alice,West,27,Furniture,3624.97,3836.52,New,0.02,Cash,Online
1045,11/19/23,Bob,North,2,Electronics,912.08,993.24,Returning,0.0225,Credit Card,Online
1013,2/25/23,Eve,East,31,Food,2757.06,3023.97,Returning,0.0525,Cash,Online
1092,2/9/23,Alice,South,14,Clothing,3586.58,4068.43,New,0.055,Credit Card,Online
1058,12/20/23,David,North,2,Clothing,2250.91,2558.68,New,0.0225,Credit Card,Retail
1020,2/9/23,Charlie,East,29,Electronics,184.05,675.91,Returning,0.025,Cash,Retail
1092,12/13/23,Charlie,North,15,Clothing,2273.88,2696.02,New,0.075,Cash,Online
1072,8/25/23,Charlie,South,12,Food,1517.4,1545.02,New,0.0075,Bank Transfer,Retail
1061,10/16/23,Eve,East,37,Furniture,4651.77,4984.39,Returning,0.03,Cash,Retail
1039,9/19/23,Bob,South,28,Clothing,666.84,817.36,Returning,0.005,Cash,Retail
1001,8/4/23,David,West,20,Food,3279.76,3563.97,Returning,0.0625,Cash,Retail
1003,5/27/23,Eve,East,39,Clothing,310.96,457.84,New,0.0075,Credit Card,Online
1077,12/2/23,David,East,24,Electronics,2258.54,2439.49,Returning,0.05,Credit Card,Retail
1092,6/17/23,David,East,21,Clothing,2792.2,3254.55,New,0.005,Credit Card,Retail
1062,4/2/23,Bob,East,10,Clothing,1524.88,1636.14,New,0.05,Bank Transfer,Online
1063,12/19/23,Charlie,West,46,Furniture,2302.62,2740.93,Returning,0.0625,Bank Transfer,Online
1025,2/28/23,Bob,East,14,Electronics,859.59,884.51,New,0.03,Bank Transfer,Online
1056,2/28/23,Eve,North,37,Electronics,1555.41,1609.94,Returning,0.04,Credit Card,Online
1033,10/31/23,Eve,East,18,Furniture,3124.48,3553.27,Returning,0.03,Cash,Retail
1038,6/18/23,Eve,West,24,Clothing,1543.91,1862.88,New,0.0225,Bank Transfer,Online
1006,9/26/23,Bob,East,14,Food,4503.73,4879.88,New,0.06,Bank Transfer,Retail
1058,12/29/23,David,North,34,Electronics,3160.61,3273.22,Returning,0.02,Credit Card,Retail
1044,2/14/23,David,West,12,Electronics,2221.31,2494.48,Returning,0.055,Bank Transfer,Online
1045,12/11/23,Alice,West,22,Clothing,241.85,613.09,Returning,0.015,Cash,Online
1032,6/30/23,Eve,North,6,Clothing,2522.76,2840.14,Returning,0.0175,Credit Card,Retail
1045,6/19/23,David,North,36,Electronics,3835.64,4076.77,Returning,0.025,Credit Card,Retail
1061,12/22/23,Alice,North,45,Clothing,1364.51,1844.8,Returning,0.045,Cash,Online
1047,7/10/23,David,North,36,Food,4043.53,4384.85,New,0.035,Cash,Online
1021,6/4/23,Eve,North,22,Electronics,1296.44,1751.24,New,0.055,Cash,Online
1080,7/7/23,Charlie,West,14,Food,4127.54,4495.13,New,0.015,Bank Transfer,Retail
1085,1/7/23,Eve,West,16,Food,472.08,842.46,New,0,Cash,Retail
1075,5/13/23,Bob,East,36,Clothing,4337.61,4386.82,Returning,0.0575,Credit Card,Online
1036,8/23/23,David,East,25,Food,2520.97,2707.11,New,0.0625,Cash,Retail
1099,2/14/23,David,South,32,Clothing,1517.86,1948.46,New,0.005,Credit Card,Online
1019,11/10/23,Bob,East,33,Furniture,1362.31,1486.29,Returning,0.045,Credit Card,Retail
1020,9/6/23,Bob,East,45,Clothing,2188.45,2255.05,New,0.0275,Bank Transfer,Retail
1057,1/31/23,Charlie,North,36,Food,4995.3,5165.09,Returning,0.06,Cash,Online
1018,1/23/23,David,North,20,Furniture,1140.62,1258.63,Returning,0.065,Bank Transfer,Online
1047,6/9/23,David,East,18,Clothing,560.92,1024.31,Returning,0.065,Cash,Online
1049,12/29/23,Charlie,South,38,Food,2945.92,3381.22,Returning,0.0575,Cash,Retail
1014,6/7/23,Alice,North,3,Electronics,2468.29,2723.13,Returning,0.02,Cash,Retail
1015,2/8/23,Charlie,East,23,Electronics,2644.77,2684.83,New,0.06,Cash,Online
1031,3/23/23,Eve,East,32,Clothing,3351.33,3711.47,New,0.04,Cash,Retail
1001,12/22/23,David,West,45,Clothing,1372.36,1687.83,New,0.005,Credit Card,Online
1054,9/15/23,Bob,South,16,Electronics,4557.79,5043.36,Returning,0.035,Credit Card,Retail
1003,7/25/23,Eve,West,5,Food,2206.58,2490.47,New,0.07,Cash,Online
1016,3/18/23,David,South,4,Food,688.98,863.81,New,0.0675,Credit Card,Retail
1087,1/12/23,Charlie,North,21,Food,3724.38,3988.7,New,0.0075,Bank Transfer,Retail
1057,10/22/23,Eve,South,40,Clothing,3233.37,3723.21,New,0.055,Bank Transfer,Retail
1075,8/12/23,David,East,14,Furniture,1612.93,1964.15,Returning,0.06,Bank Transfer,Retail
1012,1/13/23,Alice,East,39,Furniture,3126.52,3465.79,New,0.02,Cash,Online
1074,2/15/23,Alice,South,31,Furniture,1138.32,1266.25,Returning,0.035,Cash,Retail
1096,6/4/23,Bob,South,14,Furniture,2251.95,2626.32,Returning,0.0525,Credit Card,Online
1016,4/23/23,David,South,6,Furniture,4502.09,4879.72,New,0.0325,Credit Card,Online
1072,8/21/23,Alice,West,12,Clothing,710.99,876.46,Returning,0.0075,Credit Card,Online
1076,1/17/23,Charlie,South,16,Clothing,1964.15,2211.17,Returning,0.0525,Bank Transfer,Online
1024,12/26/23,David,North,17,Furniture,4114.66,4269.02,Returning,0.0675,Bank Transfer,Retail
1028,8/11/23,Charlie,West,45,Clothing,4848.98,4985.75,Returning,0.05,Bank Transfer,Online
1008,12/20/23,Charlie,West,23,Clothing,2296.93,2319.62,Returning,0.0575,Bank Transfer,Retail
1092,7/7/23,Alice,South,14,Furniture,2559.65,2709.4,Returning,0.0275,Credit Card,Retail
1036,12/10/23,David,North,7,Food,2882.25,3163.7,Returning,0.0125,Cash,Retail
1090,12/31/23,Eve,West,46,Clothing,4665.12,4675.9,New,0.0475,Cash,Retail
1008,6/12/23,Alice,East,32,Food,4298.12,4446.9,New,0.025,Bank Transfer,Online
1058,11/22/23,Alice,West,15,Clothing,894.48,1336.37,Returning,0.065,Cash,Retail
1060,3/15/23,David,South,44,Clothing,2211.95,2512.84,Returning,0.01,Cash,Online
1050,8/21/23,David,North,17,Furniture,2346.8,2654.65,New,0.0325,Cash,Retail
1028,8/12/23,Charlie,South,41,Clothing,3956.03,4163.68,New,0.03,Bank Transfer,Retail
1092,11/15/23,David,East,47,Electronics,3034.32,3375.79,New,0.07,Credit Card,Online
1041,3/1/23,Charlie,East,44,Electronics,3288.39,3391.46,New,0.0125,Credit Card,Retail
1100,12/1/23,Alice,East,34,Furniture,4991.09,5402.28,Returning,0,Cash,Retail
1064,8/10/23,Bob,South,5,Food,421.05,488.23,Returning,0.0175,Credit Card,Retail
1027,2/6/23,Eve,West,45,Food,1153.9,1485.34,New,0.0625,Credit Card,Retail
1063,10/5/23,Alice,South,27,Food,2069.08,2246.24,New,0.015,Bank Transfer,Retail
1017,7/15/23,David,North,23,Electronics,1771.52,2147.8,New,0.0175,Bank Transfer,Online
1073,12/18/23,Eve,West,40,Food,157.15,436.53,New,0.01,Cash,Retail
1033,8/30/23,Bob,East,14,Food,504.3,735.95,Returning,0.0525,Cash,Retail
1084,11/20/23,Bob,South,15,Furniture,3420.72,3513.74,New,0.005,Cash,Online
1077,8/7/23,Charlie,East,43,Food,4402.66,4724.7,New,0.025,Bank Transfer,Retail
1092,7/11/23,Eve,East,33,Electronics,2595.42,3083.06,New,0.02,Credit Card,Online
1029,1/17/23,Charlie,North,31,Electronics,2719,3133.55,Returning,0.0425,Bank Transfer,Retail
1013,1/12/23,Alice,West,35,Electronics,1312.71,1352.11,Returning,0.055,Bank Transfer,Retail
1046,7/12/23,Eve,North,17,Furniture,3850.99,4045.34,Returning,0.04,Credit Card,Online
1035,1/22/23,Alice,North,28,Furniture,3771.38,4234.92,New,0.07,Credit Card,Retail
1006,4/30/23,Charlie,North,19,Clothing,2962.41,3218.9,New,0.0725,Cash,Retail
1082,7/29/23,Eve,East,46,Food,1102.69,1437.12,New,0.0275,Credit Card,Online
1069,11/2/23,Charlie,North,23,Furniture,530.24,987.41,Returning,0.0575,Credit Card,Online
1047,9/27/23,Eve,North,32,Electronics,367.98,806.14,Returning,0.055,Credit Card,Retail
1025,7/11/23,Charlie,West,40,Electronics,2983.85,3239.74,New,0.0675,Credit Card,Online
1066,6/24/23,Bob,West,13,Furniture,4133.92,4358.37,New,0.0325,Cash,Retail
1010,10/12/23,Charlie,North,20,Furniture,4298.74,4475.19,Returning,0.04,Cash,Online
1056,7/23/23,Bob,West,35,Furniture,2344.93,2707.25,New,0.03,Credit Card,Retail
1030,6/13/23,Charlie,West,5,Clothing,3932.14,4082.76,New,0.065,Credit Card,Online
1005,9/8/23,Eve,North,9,Electronics,4737.06,4869.5,New,0.0175,Cash,Online
1033,8/15/23,Eve,East,29,Clothing,1412.09,1596.65,Returning,0.0175,Cash,Online
1065,1/7/23,Eve,North,6,Clothing,2019.9,2116.74,New,0.0275,Credit Card,Online
1018,1/29/23,David,West,25,Food,4660.82,5011.43,New,0.0175,Bank Transfer,Online
1096,2/2/23,Alice,East,31,Electronics,1724.24,2036.2,New,0.0425,Cash,Online
1049,5/14/23,Eve,South,22,Electronics,4573.69,4820.3,New,0.01,Cash,Online
1011,3/20/23,Bob,East,2,Furniture,4906.17,5107.43,Returning,0.025,Cash,Online
1085,2/27/23,Eve,West,45,Furniture,3325.96,3781.4,Returning,0.0675,Credit Card,Online
1026,1/26/23,David,East,5,Food,4093.61,4117.88,Returning,0.03,Credit Card,Retail
1063,8/14/23,Bob,North,27,Clothing,3760.25,4147.11,New,0.055,Cash,Online
1089,10/12/23,David,South,25,Furniture,3512.69,3964.63,Returning,0.0075,Credit Card,Retail
1086,1/4/23,Bob,South,8,Furniture,1569.31,1798.02,New,0.0175,Credit Card,Online
1059,4/9/23,Charlie,South,1,Electronics,332.62,612.46,Returning,0.06,Cash,Retail
1027,2/8/23,Alice,West,20,Electronics,1748.11,2220.9,New,0.0575,Credit Card,Retail
1049,9/28/23,Alice,West,44,Furniture,3351.33,3465.35,Returning,0.03,Bank Transfer,Online
1077,10/12/23,David,South,23,Electronics,557.52,822.39,Returning,0.0725,Credit Card,Online
1033,6/6/23,Alice,East,32,Food,108.99,351.6,Returning,0.0675,Credit Card,Retail
1098,3/16/23,David,South,11,Furniture,741.48,878.09,New,0.0725,Cash,Retail
1099,10/15/23,David,East,39,Electronics,3592.89,4004,New,0.0325,Cash,Online
1001,5/10/23,David,East,47,Food,4865.33,5316.13,New,0.015,Bank Transfer,Online
1021,6/24/23,Alice,West,24,Electronics,4916.17,5309.32,Returning,0.0475,Credit Card,Online
1055,3/25/23,David,East,11,Electronics,2495.2,2600.93,New,0.0525,Bank Transfer,Retail
1006,1/22/23,Alice,South,29,Electronics,4353.29,4405.8,New,0.01,Bank Transfer,Online
1092,1/27/23,David,West,26,Furniture,3697.29,4003.96,New,0.06,Cash,Online
1081,7/14/23,Eve,North,16,Clothing,2530.15,2568.13,New,0.0025,Credit Card,Online
1069,12/3/23,David,North,35,Electronics,2885.16,3224.84,New,0.035,Cash,Online
1095,8/24/23,Bob,West,20,Food,729.27,999.18,New,0.025,Bank Transfer,Online
1005,4/2/23,David,South,46,Furniture,4691.42,5026.19,Returning,0.055,Bank Transfer,Retail
1003,1/21/23,Charlie,North,3,Furniture,1792.05,2091.23,Returning,0.0225,Cash,Retail
1053,10/30/23,David,North,1,Food,2258.44,2475.56,New,0.0625,Cash,Online
1023,12/23/23,Bob,East,47,Electronics,3374.72,3483.15,Returning,0.045,Cash,Online
1053,3/25/23,Bob,East,1,Clothing,1702.82,1862.61,Returning,0.06,Cash,Retail
1037,9/19/23,Alice,South,17,Electronics,1308.58,1575.59,New,0.075,Cash,Online
1074,5/27/23,Eve,West,2,Food,3173.69,3503.11,New,0.05,Bank Transfer,Retail
1074,9/14/23,David,South,29,Furniture,173.67,565.62,Returning,0.075,Cash,Online
1083,2/27/23,Alice,West,20,Clothing,3617.59,4003.5,New,0.0025,Credit Card,Retail
1017,1/15/23,Eve,North,6,Furniture,2594.42,3081.04,Returning,0.025,Bank Transfer,Retail
1085,6/11/23,David,East,8,Food,3048.48,3198.54,Returning,0.0075,Bank Transfer,Online
1078,6/12/23,Charlie,South,29,Electronics,3177.81,3222.65,Returning,0.02,Credit Card,Retail
1073,11/16/23,David,South,48,Clothing,2658.9,2838.27,New,0.0625,Credit Card,Online
1001,10/8/23,Bob,West,33,Furniture,2933.54,3307.75,Returning,0.0025,Bank Transfer,Retail
1051,10/7/23,Bob,West,3,Furniture,3434.75,3659.42,New,0.04,Cash,Online
1045,1/12/23,Charlie,South,35,Furniture,3777.94,4188.66,New,0.0425,Bank Transfer,Online
1077,10/1/23,Alice,West,5,Electronics,3650.89,3930.06,New,0.0425,Bank Transfer,Online
1004,9/28/23,Eve,South,27,Clothing,4354.6,4820.2,New,0.035,Credit Card,Retail
1062,7/27/23,David,South,44,Electronics,987.74,1462.19,New,0.06,Bank Transfer,Online
1065,1/27/23,Bob,South,12,Electronics,2035.68,2079.64,Returning,0.01,Cash,Online
1032,3/13/23,Alice,North,20,Electronics,4741.59,4975.23,New,0.0225,Credit Card,Online
1034,3/1/23,Charlie,West,45,Food,2013.12,2321.87,New,0.045,Bank Transfer,Retail
1092,5/25/23,Bob,East,20,Food,668.11,803.49,New,0.0525,Bank Transfer,Online
1095,4/3/23,Charlie,East,9,Food,2650.95,2860.42,New,0.03,Cash,Retail
1072,11/5/23,David,West,39,Clothing,591.98,934.04,New,0.065,Bank Transfer,Retail
1039,1/8/23,Eve,South,4,Electronics,1054.12,1175.22,Returning,0.03,Bank Transfer,Retail
1026,3/20/23,Bob,East,19,Electronics,4991.68,5296.65,New,0.03,Bank Transfer,Online
1034,1/27/23,Bob,East,38,Food,2729.75,3081.5,New,0.0025,Bank Transfer,Online
1054,6/23/23,David,West,27,Electronics,1456.09,1510.43,Returning,0.0425,Cash,Retail
1003,2/19/23,Alice,East,45,Electronics,4974.14,5227.93,New,0.0525,Bank Transfer,Online
1050,7/18/23,Eve,South,43,Furniture,4834.47,4973.38,Returning,0.0075,Bank Transfer,Online
1012,12/15/23,Bob,West,13,Electronics,2231.66,2596.61,Returning,0.0225,Bank Transfer,Retail
1065,6/30/23,Eve,South,13,Furniture,1339,1441.88,Returning,0.0575,Credit Card,Retail
1054,1/24/23,Bob,East,22,Electronics,4200.08,4647.28,Returning,0.0275,Cash,Online
1005,11/12/23,Eve,East,28,Clothing,3592.32,3813.48,New,0.0175,Credit Card,Retail
1094,2/15/23,Charlie,South,47,Food,3450.36,3557.38,New,0.05,Credit Card,Online
1094,1/15/23,Bob,North,45,Furniture,4470.91,4695.54,Returning,0.015,Cash,Retail
1057,6/2/23,Eve,East,22,Food,3462.61,3672.89,Returning,0.0675,Credit Card,Online
1017,8/10/23,Alice,North,43,Furniture,1454.8,1674.97,New,0.0075,Credit Card,Online
1047,7/25/23,Charlie,East,19,Furniture,3484.62,3781.55,Returning,0.0525,Credit Card,Retail
1023,9/30/23,Charlie,North,8,Furniture,1563.78,1829.16,Returning,0.0375,Cash,Online
1079,8/24/23,Alice,North,8,Clothing,3808.23,3891.62,Returning,0.065,Bank Transfer,Online
1085,12/6/23,Eve,North,42,Electronics,3117.75,3159.88,New,0.01,Cash,Retail
1014,8/16/23,David,South,26,Furniture,433.19,800.6,Returning,0.05,Cash,Online
1066,1/9/23,Alice,North,48,Clothing,2588.54,2872.8,New,0.0425,Cash,Online
1075,6/15/23,Eve,North,26,Furniture,1749.34,1935.25,New,0.035,Credit Card,Online
1051,11/15/23,Alice,North,23,Electronics,1676.42,2082.52,New,0.0375,Bank Transfer,Retail
1038,8/2/23,Alice,East,43,Furniture,3031.17,3231.32,Returning,0.055,Cash,Retail
1064,4/27/23,Bob,North,13,Clothing,1645.51,2045.53,Returning,0.07,Cash,Retail
1098,12/10/23,Eve,East,28,Electronics,3895.62,4055.44,New,0.0075,Bank Transfer,Retail
1038,3/13/23,David,North,9,Clothing,400.42,446.11,New,0.0025,Bank Transfer,Retail
1050,3/5/23,Bob,North,20,Electronics,3318.92,3785.91,New,0.06,Bank Transfer,Online
1098,7/24/23,Alice,South,19,Electronics,4055.51,4258.84,Returning,0.0075,Credit Card,Online
1082,7/28/23,Alice,East,48,Food,3380.52,3778.94,Returning,0.075,Bank Transfer,Online
