Emp_ID,Age,Gender,City,Education_Level,Salary,Total Business Value,Quarterly Rating,TenureMonths,Attrition
1852,58,Male,Delhi,Master,1053860,6557238,1,8,Yes
1853,54,Male,Pune,Bachelor,1595634,4287830,3,51,No
1854,43,Male,Mumbai,Master,829773,4726958,4,84,No
1855,42,Female,Pune,Bachelor,918016,3118832,2,110,No
1856,27,Male,Chennai,Master,1019869,6751703,4,91,No
1857,27,Male,Pune,Bachelor,705014,4331143,3,81,No
1858,25,Female,Ahmedabad,Bachelor,969950,9468376,2,82,No
1859,51,Female,Pune,Bachelor,1261379,9306967,1,81,No
1860,32,Female,Ahmedabad,Bachelor,1752212,6760332,3,76,No
1861,51,Male,Hyderabad,Bachelor,328525,8583729,1,31,No
1862,52,Female,Hyderabad,PhD,1923377,1380195,4,48,No
1863,45,Male,Kolkata,Bachelor,1347642,2614691,1,98,No
1864,30,Male,Mumbai,Bachelor,536068,4345790,3,47,No
1865,24,Female,Delhi,Bachelor,555024,2020385,1,56,Yes
1866,52,Female,Pune,Bachelor,1301368,8969755,4,67,No
1867,61,Female,Chennai,Master,1890310,8268513,3,6,No
1868,58,Male,Hyderabad,Bachelor,1282557,7019782,3,64,No
1869,57,Male,Delhi,Master,574986,6739552,1,72,No
1870,45,Male,Chennai,Bachelor,1218733,6003740,1,107,No
1871,52,Female,Pune,PhD,1511389,7840567,1,16,No
1872,27,Male,Delhi,Bachelor,1324225,2043728,1,80,No
1873,23,Male,Kolkata,PhD,1446493,6053764,2,29,No
1874,41,Male,Ahmedabad,Bachelor,1847358,8374472,2,84,No
1875,49,Male,Ahmedabad,Master,956816,728508,2,16,No
1876,32,Female,Chennai,Bachelor,989662,818612,4,10,No
1877,25,Male,Bangalore,Bachelor,566726,1329413,3,23,No
1878,36,Female,Chennai,Bachelor,1318466,8160023,4,33,No
1879,27,Female,Chennai,Master,1919478,3693037,3,116,No
1880,51,Male,Pune,Bachelor,980325,4299702,2,94,No
1881,59,Male,Ahmedabad,Bachelor,1835828,4642160,3,83,No
1882,23,Female,Delhi,Master,1502905,4152641,1,9,Yes
1883,36,Male,Pune,Master,952584,7839231,3,33,No
1884,32,Female,Pune,PhD,1322761,1069252,1,89,No
1885,29,Male,Bangalore,Bachelor,932820,5238436,2,113,No
1886,47,Male,Kolkata,Bachelor,529300,7776780,1,4,No
1887,26,Female,Chennai,Bachelor,688774,5102363,2,101,Yes
1888,27,Male,Delhi,Master,1861824,5538679,2,40,No
1889,47,Female,Kolkata,PhD,1875561,2824102,4,84,No
1890,25,Female,Mumbai,PhD,1450063,8746203,3,103,Yes
1891,40,Male,Hyderabad,PhD,1332931,4438927,1,7,No
1892,41,Female,Kolkata,Master,1651400,2473382,2,39,No
1893,54,Male,Pune,PhD,742870,651980,4,70,No
1894,41,Male,Pune,Bachelor,928273,6873255,1,62,No
1895,33,Male,Ahmedabad,PhD,871722,2541987,2,107,No
1896,22,Female,Pune,Master,1073867,7728827,3,7,Yes
1897,47,Male,Pune,Bachelor,1525095,2208911,1,6,No
1898,35,Male,Hyderabad,Bachelor,1707744,5283386,3,2,Yes
1899,59,Female,Mumbai,Bachelor,1829543,1839540,3,75,No
1900,58,Female,Bangalore,Master,1044132,7207414,2,43,No
1901,32,Female,Mumbai,Master,1602016,8341467,4,88,No
1902,57,Female,Hyderabad,Bachelor,961954,4204387,1,70,Yes
1903,34,Male,Delhi,Master,1520890,6134952,3,110,Yes
1904,64,Male,Bangalore,Bachelor,986444,3396362,1,51,No
1905,24,Male,Bangalore,Master,549980,7826916,2,114,Yes
1906,54,Male,Delhi,Master,713359,4709666,1,52,No
1907,27,Female,Chennai,PhD,1530614,7219262,4,88,No
1908,31,Female,Pune,Bachelor,382859,8556930,2,66,No
1909,26,Male,Ahmedabad,PhD,1082822,8696742,2,54,Yes
1910,44,Female,Ahmedabad,Bachelor,1107847,2170927,1,40,No
1911,31,Female,Hyderabad,Bachelor,1077098,8469807,2,15,No
1912,23,Female,Delhi,Bachelor,716394,4549243,2,119,No
1913,34,Female,Ahmedabad,Master,1842757,6458246,2,7,No
1914,61,Female,Mumbai,PhD,1719038,2665105,3,90,No
1915,23,Male,Mumbai,Bachelor,418070,2044460,3,33,No
1916,41,Male,Chennai,PhD,866589,4883467,1,58,No
1917,22,Female,Delhi,Bachelor,1736818,2057239,3,34,No
1918,58,Female,Hyderabad,Bachelor,1588692,1282999,4,75,No
1919,30,Male,Chennai,Bachelor,1986879,9514357,2,56,No
1920,38,Male,Chennai,Bachelor,489223,9271259,3,59,No
1921,30,Female,Chennai,PhD,1770821,1199371,3,23,No
1922,32,Female,Ahmedabad,Master,603376,8590884,1,55,No
1923,36,Female,Ahmedabad,Bachelor,1086353,7395224,2,116,No
1924,45,Male,Bangalore,Master,630594,9347201,1,25,No
1925,59,Female,Bangalore,Bachelor,661483,6873112,2,118,No
1926,56,Female,Pune,Bachelor,878702,3273422,4,76,No
1927,51,Female,Ahmedabad,Bachelor,1513606,3784177,1,87,No
1928,52,Female,Hyderabad,Master,595180,1922059,2,97,No
1929,26,Female,Mumbai,PhD,857055,1865064,3,42,No
1930,35,Female,Mumbai,Bachelor,646205,4278433,2,85,No
1931,32,Female,Pune,Bachelor,1006665,1520736,1,9,Yes
1932,30,Female,Mumbai,Bachelor,1829618,1529830,4,41,No
1933,55,Male,Chennai,Bachelor,1071784,9091273,3,14,No
1934,33,Male,Ahmedabad,Master,1939736,2337554,1,62,No
1935,56,Male,Pune,Bachelor,1411643,8999564,2,91,No
1936,56,Female,Pune,Master,1688779,6880801,4,9,No
1937,22,Male,Delhi,Bachelor,1762331,8883072,4,108,No
1938,61,Male,Bangalore,Bachelor,1458890,694395,1,109,No
1939,43,Male,Hyderabad,Bachelor,841367,1405442,4,91,No
1940,50,Male,Hyderabad,Bachelor,1530232,3138601,3,74,No
1941,29,Male,Bangalore,Master,432455,2535029,1,111,No
1942,32,Female,Chennai,Bachelor,1904840,4723546,2,68,No
1943,62,Male,Hyderabad,Bachelor,1647459,7483909,4,103,No
1944,58,Female,Mumbai,Master,1139294,9297809,4,66,No
1945,35,Female,Mumbai,PhD,356420,7218598,1,40,No
1946,51,Male,Hyderabad,Master,1819238,6599236,3,24,No
1947,56,Female,Kolkata,Bachelor,1183432,3357436,3,100,No
1948,42,Male,Kolkata,Bachelor,1925667,3055801,2,58,No
1949,58,Female,Ahmedabad,Master,734923,8637730,3,110,No
1950,26,Female,Delhi,Master,1536908,3329094,4,74,No
1951,40,Male,Hyderabad,Bachelor,1678952,5566660,4,52,No
1952,35,Female,Pune,Bachelor,1398104,9293878,2,101,No
1953,47,Female,Chennai,Bachelor,1135336,1547059,4,56,No
1954,25,Female,Ahmedabad,Bachelor,1524660,1580940,2,54,No
1955,46,Female,Ahmedabad,Bachelor,636258,7540169,1,22,Yes
1956,63,Female,Pune,Bachelor,674604,4460960,2,83,No
1957,46,Female,Bangalore,Bachelor,1418437,9286006,4,5,No
1958,39,Female,Chennai,Bachelor,1909681,1310859,1,110,No
1959,61,Female,Chennai,Bachelor,1629526,6104227,3,64,No
1960,29,Male,Mumbai,Bachelor,1514701,4076037,3,29,No
1961,60,Female,Chennai,Bachelor,1057726,2569448,1,96,Yes
1962,61,Male,Delhi,PhD,1675068,7523277,2,57,No
1963,35,Male,Hyderabad,Bachelor,470230,4667838,1,106,No
1964,53,Female,Pune,Master,1750369,4015457,1,61,No
1965,59,Female,Mumbai,Master,1921662,9922769,3,16,No
1966,54,Male,Ahmedabad,Bachelor,923653,4220527,1,67,No
1967,44,Male,Ahmedabad,Bachelor,1274067,9155208,4,97,No
1968,36,Male,Kolkata,Bachelor,1012073,2812445,1,40,No
1969,54,Female,Ahmedabad,Master,850330,7478964,4,75,No
1970,46,Female,Mumbai,Bachelor,768736,4380823,4,40,No
1971,38,Female,Delhi,Bachelor,1434628,2495924,2,73,No
1972,54,Male,Delhi,Master,1877368,1211167,4,92,No
1973,23,Female,Delhi,Master,1233213,9166419,1,93,No
1974,35,Female,Delhi,Bachelor,807491,6644291,3,29,No
1975,61,Female,Kolkata,Master,1508279,1847398,3,103,No
1976,61,Female,Pune,Bachelor,1447723,8039016,3,105,No
1977,60,Male,Delhi,Master,1212644,5932831,2,37,No
1978,27,Female,Mumbai,Bachelor,1666839,4618912,1,36,Yes
1979,27,Female,Mumbai,Master,1681838,3360759,3,80,Yes
1980,24,Male,Kolkata,Bachelor,1877513,3653623,2,101,No
1981,28,Female,Chennai,Bachelor,1884575,6339753,1,34,Yes
1982,29,Male,Hyderabad,Bachelor,1589209,5094726,2,37,No
1983,63,Male,Mumbai,Master,650256,8687914,3,49,No
1984,36,Female,Mumbai,Bachelor,736013,9896391,2,113,Yes
1985,50,Male,Kolkata,Bachelor,1679398,7585984,2,29,No
1986,54,Female,Pune,Bachelor,578773,2714277,1,87,No
1987,51,Male,Ahmedabad,Bachelor,894934,9583259,3,53,No
1988,60,Male,Chennai,Master,1068834,8229841,4,108,No
1989,48,Female,Mumbai,PhD,1174371,1132271,4,106,No
1990,57,Male,Bangalore,Master,838685,4807835,4,46,No
1991,50,Female,Mumbai,Master,1378127,9219380,1,109,No
1992,59,Female,Ahmedabad,Bachelor,1723898,8691299,1,87,No
1993,54,Female,Hyderabad,Bachelor,1249104,9430158,1,42,No
1994,58,Female,Hyderabad,Bachelor,1067353,3408506,2,113,Yes
1995,48,Male,Chennai,PhD,1184368,9613890,3,36,No
1996,54,Female,Chennai,Master,1504949,9250715,4,77,No
1997,25,Male,Delhi,Bachelor,1548070,8343456,1,115,Yes
1998,43,Female,Pune,Bachelor,1008664,9185086,1,15,No
1999,23,Male,Ahmedabad,Bachelor,1005821,4101466,2,27,No
2000,31,Male,Hyderabad,Bachelor,604583,7598085,3,6,No
2001,26,Male,Bangalore,Master,965298,4585265,2,65,No
2002,31,Male,Bangalore,Bachelor,733606,1776196,4,65,No
2003,54,Female,Delhi,Master,599200,8787024,1,3,No
2004,59,Female,Pune,PhD,1395567,907830,2,72,No
2005,34,Male,Pune,Master,1502801,1971856,1,50,No
2006,52,Male,Chennai,PhD,1757656,2231062,4,57,No
2007,57,Female,Mumbai,Bachelor,1751879,5707942,4,107,No
2008,45,Male,Bangalore,PhD,1870918,5696509,2,95,No
2009,36,Male,Bangalore,Bachelor,710266,8947909,4,107,No
2010,50,Female,Kolkata,Master,742953,9791048,2,32,Yes
2011,29,Male,Bangalore,Bachelor,1185089,5983306,1,52,No
2012,26,Male,Bangalore,Bachelor,1948814,6917327,3,110,No
2013,50,Female,Kolkata,Bachelor,461805,1616801,2,59,Yes
2014,25,Male,Hyderabad,Bachelor,427873,2446582,1,91,No
2015,33,Female,Pune,PhD,1638022,5618796,2,16,No
2016,23,Female,Mumbai,Master,815541,7950067,4,51,No
2017,48,Female,Hyderabad,Bachelor,761849,5250234,3,117,No
2018,52,Female,Pune,Bachelor,914443,9300468,3,115,No
2019,57,Male,Delhi,Master,637476,4143494,4,48,No
2020,57,Female,Bangalore,Bachelor,1510405,6700457,1,80,No
2021,47,Female,Mumbai,Master,1204015,7732209,2,40,No
2022,64,Male,Pune,Bachelor,800235,7891922,2,97,No
2023,48,Female,Ahmedabad,Master,522312,3546884,4,109,No
2024,26,Male,Delhi,PhD,365267,9783447,2,80,No
2025,41,Female,Bangalore,Bachelor,575819,1930856,4,36,No
2026,32,Female,Delhi,Bachelor,1609161,7089431,2,71,No
2027,31,Female,Kolkata,PhD,999664,3738673,4,93,No
2028,61,Female,Delhi,PhD,1212152,2753164,1,54,Yes
2029,59,Male,Hyderabad,PhD,971423,1024994,1,104,No
2030,27,Male,Delhi,Bachelor,389175,9050675,1,107,No
2031,29,Male,Hyderabad,Bachelor,1584746,4853314,2,28,No
2032,44,Female,Ahmedabad,Bachelor,1701489,7758205,1,103,No
2033,47,Female,Chennai,Bachelor,903906,6453806,4,80,No
2034,64,Female,Hyderabad,Master,1191478,2868657,2,2,Yes
2035,33,Male,Kolkata,Bachelor,756679,2285898,2,29,Yes
2036,47,Female,Kolkata,Master,541006,6624359,2,60,No
2037,34,Male,Delhi,PhD,634699,9114683,3,58,No
2038,61,Male,Pune,PhD,1606350,1806832,3,100,No
2039,39,Male,Delhi,Bachelor,481000,1909164,4,5,No
2040,46,Female,Delhi,Bachelor,1694303,5881158,2,13,Yes
2041,54,Female,Pune,Master,1982553,4387540,4,70,No
2042,61,Female,Bangalore,Bachelor,419342,6570128,2,113,No
2043,64,Female,Mumbai,Master,851857,8173786,2,59,No
2044,33,Male,Chennai,Master,1459487,4153835,3,115,No
2045,57,Male,Ahmedabad,Bachelor,1712719,852655,3,8,No
2046,25,Female,Bangalore,Bachelor,1070350,5111280,4,73,No
2047,26,Female,Delhi,Bachelor,1726506,688601,2,81,No
2048,58,Female,Bangalore,Master,1569186,4883407,3,2,Yes
2049,29,Male,Mumbai,Bachelor,825692,8360782,1,99,No
2050,63,Female,Kolkata,Master,1005833,3434581,1,10,No
2051,49,Male,Bangalore,PhD,660752,4501087,2,98,No
2052,52,Male,Mumbai,Bachelor,911748,5251937,1,4,No
2053,30,Male,Ahmedabad,PhD,328500,9067294,1,35,No
2054,50,Male,Bangalore,Master,752334,6593839,3,49,No
2055,35,Male,Ahmedabad,Master,1317022,4961478,1,103,Yes
2056,61,Male,Hyderabad,Bachelor,462943,5110752,2,88,Yes
2057,62,Male,Delhi,Bachelor,1885407,1251638,3,114,No
2058,43,Female,Mumbai,Bachelor,1785032,5790877,2,19,No
2059,32,Female,Chennai,Bachelor,1218201,9038025,4,7,No
2060,44,Female,Delhi,Bachelor,970328,7312425,4,30,No
2061,22,Male,Hyderabad,Master,320385,4031531,1,62,Yes
2062,58,Male,Kolkata,Bachelor,1551983,5161453,4,23,No
2063,42,Female,Bangalore,PhD,919334,4096324,1,70,No
2064,47,Male,Delhi,Bachelor,1514339,8796811,2,69,No
2065,57,Male,Bangalore,Bachelor,647487,7286766,2,27,Yes
2066,44,Male,Bangalore,Bachelor,1161796,3769055,4,114,No
2067,22,Male,Delhi,PhD,382349,8291872,1,22,No
2068,61,Male,Mumbai,Bachelor,1296373,7695222,2,13,No
2069,36,Male,Mumbai,Bachelor,1145510,4028205,1,75,No
2070,42,Male,Delhi,PhD,352305,3083096,1,21,No
2071,30,Male,Mumbai,Bachelor,1391241,809199,4,32,No
2072,30,Male,Pune,Master,1573761,6342604,2,47,No
2073,31,Male,Bangalore,Bachelor,691678,8128959,2,6,Yes
2074,47,Male,Delhi,Bachelor,1223660,8247715,1,62,No
2075,62,Male,Chennai,Bachelor,1918913,3794584,2,64,No
2076,56,Female,Hyderabad,PhD,978812,4438148,1,12,No
2077,46,Male,Ahmedabad,PhD,721757,9190325,4,38,No
2078,47,Male,Kolkata,Bachelor,901006,7507604,4,7,No
2079,32,Female,Delhi,Bachelor,1710244,6137651,4,63,Yes
2080,59,Female,Delhi,Bachelor,942037,2377274,3,11,Yes
2081,23,Female,Bangalore,Bachelor,994078,9853879,1,28,No
2082,28,Male,Hyderabad,Bachelor,385861,7934835,4,29,No
2083,39,Male,Bangalore,Bachelor,1777682,5910921,4,40,No
2084,48,Female,Chennai,Bachelor,1198235,7144425,1,27,Yes
2085,55,Female,Kolkata,Bachelor,693518,6475028,2,32,No
2086,48,Female,Ahmedabad,Master,785379,4457312,1,73,No
2087,38,Male,Ahmedabad,Master,1919718,867832,1,104,No
2088,64,Male,Mumbai,Bachelor,1618230,2788490,4,20,No
2089,45,Female,Delhi,Master,1235966,9547115,1,87,No
2090,46,Male,Bangalore,Bachelor,1772117,895657,2,44,No
2091,28,Male,Ahmedabad,Bachelor,1526448,2397532,4,101,Yes
2092,27,Female,Kolkata,Master,1281193,2009968,3,96,No
2093,45,Female,Chennai,Master,1111549,9913437,4,114,No
2094,54,Female,Chennai,Bachelor,1739900,2414438,1,57,No
2095,50,Male,Kolkata,Bachelor,641712,4038683,2,115,No
2096,64,Male,Ahmedabad,PhD,837642,2432427,2,55,No
2097,43,Male,Ahmedabad,Master,1015860,872039,4,2,No
2098,47,Male,Pune,Master,830837,2243799,2,64,No
2099,49,Male,Delhi,Master,387399,7126206,1,44,No
2100,42,Female,Chennai,Bachelor,1154447,2543149,2,73,No
2101,28,Male,Kolkata,Bachelor,1325903,740231,1,51,Yes
2102,38,Male,Mumbai,PhD,810904,8187772,3,59,No
2103,41,Female,Ahmedabad,Bachelor,1834101,3770923,3,76,No
2104,62,Female,Bangalore,Bachelor,655226,2180652,1,34,No
2105,41,Female,Bangalore,Master,1840054,2437081,4,19,Yes
2106,43,Female,Pune,Bachelor,1733918,4580182,1,91,No
2107,49,Male,Mumbai,Bachelor,389347,9028469,1,3,No
2108,61,Male,Chennai,Bachelor,900921,2315145,4,104,No
2109,28,Female,Kolkata,Bachelor,1795526,1639319,4,102,No
2110,22,Male,Pune,Master,1246041,2574667,1,57,No
2111,53,Female,Chennai,Bachelor,686000,2685736,4,48,No
2112,34,Male,Chennai,Bachelor,1014754,4565655,1,56,No
2113,51,Male,Delhi,Bachelor,350512,7110698,1,116,Yes
2114,44,Male,Hyderabad,Bachelor,795338,835708,1,19,Yes
2115,40,Female,Kolkata,Bachelor,1931143,2316151,2,56,No
2116,53,Female,Chennai,Bachelor,400690,4598217,2,65,No
2117,51,Male,Bangalore,Master,1900486,1930060,1,55,No
2118,50,Male,Chennai,Master,770609,7243429,1,95,No
2119,50,Female,Pune,Bachelor,980699,4186106,2,78,No
2120,51,Female,Kolkata,Bachelor,1921915,3978665,4,33,No
2121,37,Male,Ahmedabad,Bachelor,1657684,4263065,4,29,No
2122,61,Male,Chennai,Bachelor,517998,9213109,2,75,No
2123,40,Female,Kolkata,Bachelor,490770,3804478,4,101,No
2124,39,Male,Ahmedabad,Bachelor,1624697,539469,1,64,No
2125,22,Female,Ahmedabad,Bachelor,459010,508195,2,110,No
2126,35,Female,Bangalore,PhD,1413469,1252212,4,21,No
2127,23,Male,Bangalore,Master,951087,5181518,2,70,No
2128,49,Male,Pune,Master,1819374,7222605,2,105,No
2129,51,Male,Bangalore,Bachelor,763748,954878,4,19,No
2130,59,Female,Mumbai,Bachelor,1160183,3641604,1,14,No
2131,25,Female,Mumbai,Bachelor,940001,6249715,3,49,Yes
2132,22,Female,Hyderabad,PhD,1307290,9879898,1,103,No
2133,29,Male,Kolkata,Bachelor,809091,667742,1,18,No
2134,50,Male,Mumbai,Bachelor,1364435,5571097,1,59,Yes
2135,60,Female,Pune,Bachelor,1346060,9903326,3,58,No
2136,24,Female,Chennai,Master,448463,5233378,1,110,Yes
2137,53,Male,Mumbai,Bachelor,796990,9256948,4,2,Yes
2138,31,Female,Hyderabad,Bachelor,497725,5987646,4,102,No
2139,31,Male,Kolkata,PhD,1781850,9684748,3,84,No
2140,40,Male,Delhi,Bachelor,439300,2532747,1,2,Yes
2141,55,Female,Delhi,Bachelor,814677,4320359,1,50,No
2142,54,Female,Ahmedabad,Bachelor,1986456,6584441,3,3,No
2143,44,Female,Pune,Master,1685300,3928039,1,39,No
2144,49,Female,Hyderabad,Bachelor,1044587,2477310,4,82,No
2145,53,Female,Mumbai,Bachelor,595545,4425890,1,21,No
2146,28,Male,Hyderabad,Master,1015495,5155718,1,30,Yes
2147,50,Female,Bangalore,Bachelor,473284,8456894,4,87,No
2148,29,Male,Hyderabad,PhD,1123714,3215111,1,57,No
2149,22,Female,Ahmedabad,Master,1852277,5589250,4,9,Yes
2150,24,Female,Mumbai,Bachelor,1440204,640716,4,3,No
2151,45,Female,Pune,Bachelor,714580,9012623,4,90,No
2152,44,Female,Bangalore,Master,1963303,7263281,2,20,Yes
2153,29,Female,Hyderabad,Master,332474,7151972,2,44,No
2154,58,Female,Delhi,Master,1378426,1083713,4,23,No
2155,24,Male,Ahmedabad,Bachelor,848195,1913479,3,50,No
2156,54,Female,Mumbai,PhD,661478,5184768,4,113,No
2157,49,Female,Pune,Bachelor,941538,8352721,3,97,No
2158,29,Female,Chennai,Bachelor,1391587,9102158,2,101,No
2159,55,Female,Ahmedabad,PhD,1406647,2016223,1,87,No
2160,56,Male,Mumbai,Master,1637388,1627769,1,119,No
2161,53,Male,Hyderabad,Bachelor,1572012,9586502,1,102,Yes
2162,45,Male,Kolkata,PhD,833704,2910837,1,37,No
2163,35,Male,Pune,Bachelor,1978227,5654307,4,60,No
2164,53,Male,Delhi,Bachelor,1075379,2114817,3,5,No
2165,64,Male,Bangalore,Master,1163364,6737503,2,78,Yes
2166,37,Female,Hyderabad,Bachelor,1087117,2835288,2,114,No
2167,25,Female,Pune,PhD,1679396,4987038,1,38,No
2168,58,Male,Bangalore,Master,412930,3730721,2,87,No
2169,42,Female,Kolkata,Bachelor,1780640,855798,4,103,No
2170,35,Female,Pune,Master,1334217,6900723,1,48,Yes
2171,52,Female,Chennai,Bachelor,933486,1528620,1,110,No
2172,39,Female,Hyderabad,Bachelor,1223152,8062466,1,76,No
2173,28,Female,Pune,PhD,1727787,3181160,3,56,No
2174,31,Male,Delhi,Master,300429,9241514,2,81,No
2175,28,Male,Kolkata,Bachelor,745175,4499528,1,77,No
2176,54,Male,Pune,Bachelor,454339,5464884,3,80,No
2177,44,Male,Ahmedabad,Bachelor,481418,7830982,1,62,No
2178,42,Male,Hyderabad,Bachelor,836953,9493766,2,91,No
2179,40,Male,Pune,Bachelor,1733805,7892367,3,57,No
2180,40,Female,Ahmedabad,Bachelor,1229393,3511147,1,24,No
2181,57,Male,Bangalore,Bachelor,851957,1117254,4,37,No
2182,50,Female,Ahmedabad,Master,1464424,3909085,4,114,No
2183,39,Female,Bangalore,Bachelor,606478,2137577,3,60,No
2184,23,Male,Kolkata,Bachelor,1919970,3714041,4,73,No
2185,22,Male,Chennai,PhD,889235,1676338,3,17,No
2186,26,Male,Mumbai,Bachelor,745214,9978756,1,43,Yes
2187,41,Female,Kolkata,Master,1253356,8741910,4,87,No
2188,32,Male,Chennai,Bachelor,1983969,5712314,3,12,No
2189,63,Male,Kolkata,Bachelor,637262,8838996,2,4,Yes
2190,23,Male,Mumbai,Bachelor,1077165,1372791,3,115,No
2191,24,Female,Delhi,Bachelor,1937126,6526775,3,5,Yes
2192,44,Male,Bangalore,Bachelor,1951484,1952861,2,95,No
2193,33,Male,Mumbai,Bachelor,1722211,7862325,2,7,No
2194,41,Female,Pune,Bachelor,1986659,9726342,1,55,No
2195,26,Female,Delhi,Bachelor,1883959,4584638,2,75,Yes
2196,58,Female,Hyderabad,Bachelor,1371788,9174130,3,50,No
2197,59,Male,Mumbai,PhD,944478,8179215,2,76,Yes
2198,51,Male,Kolkata,Master,1085307,3522577,1,38,No
2199,30,Female,Chennai,Master,744389,3044090,3,1,No
2200,55,Male,Mumbai,Master,1689097,9682881,3,72,No
2201,56,Female,Chennai,Bachelor,1085552,6355462,4,81,No
2202,43,Female,Kolkata,Bachelor,1042792,3272634,4,52,No
2203,45,Female,Kolkata,Master,1109404,3481728,3,21,No
2204,38,Female,Chennai,Bachelor,653107,1944803,3,4,No
2205,31,Female,Bangalore,Bachelor,606500,2086969,1,49,No
2206,51,Male,Delhi,Bachelor,609241,4380312,3,28,No
2207,44,Male,Chennai,Bachelor,878344,911924,3,101,No
2208,53,Male,Bangalore,Bachelor,762748,4437579,4,95,No
2209,38,Male,Bangalore,PhD,353707,4510859,2,86,No
2210,38,Female,Chennai,Master,1214079,3779065,1,9,No
2211,35,Male,Delhi,Bachelor,1302718,523003,1,53,No
2212,30,Female,Pune,Master,1568446,4071367,4,48,No
2213,61,Female,Kolkata,Bachelor,327584,9517583,4,90,No
2214,23,Male,Mumbai,Master,1733464,3512770,2,45,No
2215,46,Male,Bangalore,Master,956938,3065849,1,97,No
2216,60,Female,Mumbai,Bachelor,1369636,6503860,2,100,No
2217,30,Male,Delhi,Master,1868626,4122405,4,101,No
2218,43,Male,Pune,Bachelor,1853507,6126399,2,24,No
2219,64,Male,Ahmedabad,Bachelor,689835,1884897,1,56,No
2220,25,Male,Hyderabad,Master,1209519,7018411,3,52,No
2221,47,Female,Kolkata,Master,530671,7832945,2,64,No
2222,50,Female,Kolkata,Master,1440628,1824685,3,4,No
2223,55,Male,Pune,PhD,1490048,5805029,2,73,Yes
2224,44,Female,Ahmedabad,Master,472697,3474358,4,79,No
2225,58,Female,Delhi,Master,329570,4982484,4,33,No
2226,32,Male,Pune,Master,1037368,4806293,2,5,No
2227,27,Male,Kolkata,Bachelor,463509,1014959,2,62,No
2228,39,Female,Hyderabad,Bachelor,836915,4986289,3,90,No
2229,42,Female,Bangalore,Bachelor,1556494,8351009,1,3,No
2230,63,Female,Pune,Bachelor,920275,5014037,4,96,No
2231,57,Male,Chennai,Master,781016,6595027,4,53,No
2232,62,Female,Chennai,Bachelor,1663696,4986870,1,106,Yes
2233,59,Female,Delhi,Bachelor,1859669,686551,1,48,Yes
2234,55,Male,Kolkata,Master,404099,8331215,3,21,No
2235,38,Female,Kolkata,Bachelor,926466,2537641,1,53,Yes
2236,58,Male,Pune,Bachelor,988544,9485579,3,1,No
2237,46,Male,Hyderabad,Bachelor,982500,8156085,3,26,No
2238,59,Female,Delhi,Master,388835,4546442,2,27,No
2239,33,Male,Pune,Bachelor,679449,6214959,4,100,No
2240,44,Male,Delhi,PhD,1795475,2027994,3,47,No
2241,63,Female,Chennai,Bachelor,1531047,4927118,2,33,No
2242,43,Male,Ahmedabad,Master,1409450,4366528,2,85,Yes
2243,42,Female,Hyderabad,Bachelor,547658,634615,4,94,No
2244,48,Male,Bangalore,Bachelor,1555857,5485496,2,44,No
2245,52,Male,Hyderabad,Bachelor,1839482,7866312,4,85,No
2246,27,Female,Bangalore,Bachelor,1946217,5170986,3,57,No
2247,48,Female,Kolkata,Bachelor,882461,9564870,3,16,No
2248,61,Female,Mumbai,Bachelor,1691481,2335141,4,37,No
2249,55,Male,Ahmedabad,Bachelor,1673932,9367148,3,9,No
2250,33,Female,Chennai,Master,1902707,8341199,4,29,No
2251,28,Male,Kolkata,Bachelor,436991,4699233,2,20,No
2252,31,Female,Chennai,PhD,354063,5992682,1,8,Yes
2253,38,Male,Ahmedabad,Master,1677498,8162588,2,78,Yes
2254,47,Female,Chennai,Bachelor,1928336,5458938,4,47,No
2255,42,Male,Hyderabad,Bachelor,846257,1063575,2,102,Yes
2256,49,Female,Bangalore,Master,1361657,8311821,1,41,No
2257,23,Male,Mumbai,Master,628569,4518682,4,42,No
2258,64,Male,Ahmedabad,Master,555259,9576398,3,7,No
2259,22,Male,Mumbai,Master,1588000,5669144,2,60,Yes
2260,57,Male,Mumbai,Bachelor,1348033,3612232,1,41,No
2261,47,Female,Kolkata,Bachelor,1328982,952183,1,17,No
2262,50,Male,Delhi,Master,359801,989719,1,74,No
2263,42,Female,Hyderabad,Master,1240729,4135648,3,37,No
2264,32,Male,Hyderabad,Master,539621,4549740,3,62,No
2265,61,Female,Kolkata,Master,1241105,8123953,1,115,No
2266,32,Male,Chennai,Bachelor,679696,6869447,1,89,No
2267,57,Male,Hyderabad,PhD,1928601,5829619,3,87,No
2268,60,Female,Hyderabad,PhD,1193144,1876621,4,44,No
2269,61,Female,Delhi,Bachelor,1407152,4822121,3,117,No
2270,56,Male,Hyderabad,Bachelor,1029433,1051850,2,104,No
2271,55,Female,Bangalore,Bachelor,1317236,8192824,3,110,No
2272,45,Female,Kolkata,Master,1318463,7979122,4,36,No
2273,43,Female,Mumbai,Bachelor,1804607,836299,4,105,No
2274,26,Male,Delhi,Bachelor,821340,2616967,4,64,No
2275,54,Female,Delhi,Bachelor,1651528,5217532,4,114,No
2276,57,Male,Chennai,Bachelor,1950165,1946908,3,82,No
2277,41,Female,Hyderabad,Bachelor,337950,2652285,4,42,No
2278,40,Female,Mumbai,Master,1627442,4996038,3,30,Yes
2279,56,Male,Kolkata,Master,365857,6642700,4,103,No
